8;А ничего не думайте.;marine_dialog;;;
;Как можно? Такая ответственность!;9;;;
9;Ну, вот и расслабьтесь, капитан. Война…. *Генри улыбается какой-то очень светлой улыбкой* Ее особенность состоит в том, что к ней - привыкаешь. Вот и вы привыкнете. Если выживем.;marine_dialog;;;
;А ты долго привыкал?;10;;;
;Ладно, на этом все, отбой.;99;;;
10;Я - это отдельный разговор. Можно сказать, что для меня, война - мать родная. Мне не пришлось привыкать. Неважно. В любом случае - не волнуйтесь. Мы все винтики машины. Пусть все, что должно крутиться - крутится. А вертеться - вертится. Это лучшее, чего только можно желать.;marine_dialog;;;
;Ладно, на этом все, отбой.;99;;;
11;*Сара читает какую-то книгу. Обложку не видно. Получив вызов, смотрит в камеру, и улыбается* Хоу, кэп.;engineer_dialog;;;
;Что читаешь?;12;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Впереди битва. Что скажешь?;20;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
12;Да так…. *машет рукой, закрывает книгу, откладывает ее в сторону* Религиозное, из книг отца. Вряд ли вы это поймете.;engineer_dialog;;;
;Пытаешься найти утешение в вере?;13;;;
13;Не- *густо краснеет, машет головой* Да! Даже если и так. Вы так говорите, будто это что-то плохое.;engineer_dialog;;;
;Бог не нужен на космическом корабле. Если он и есть, то остался сидеть на небесах. Мы - выше.;14;;;
;В этом нет ничего плохого. Я просто задал тебе вопрос.;15;;;
;Нет, что ты. Если душа требует, то почему бы и нет? Я одобряю твой выбор.;16;;;
14;Это лишь ваше мнение. Прямо, но честно.;engineer_dialog;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Впереди битва. Что скажешь?;19;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
15;А я просто ответила. *пожимает плечами, улыбается*;engineer_dialog;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Впереди битва. Что скажешь?;19;;;
16;Вы сейчас говорите, как какой-то… фу. Ладно. Я не хотела обидеть, просто… *снова густо краснеет*;engineer_dialog;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Впереди битва. Что скажешь?;19;;;
17;Если было возможно выжать из техники максимум, без вреда и потери боеспособности - я выжала. Отвечаю *чеканит по слогам* го-ло-вой, старушка не подведет.;engineer_dialog;;;
;Молодец. Хорошая работа.;18;;;
18;*краснеет и косит глазами в сторону, затем добавляет* Но лучше в  самое пекло не суйтесь. Мы же не Вояджер.;engineer_dialog;;;
;А откуда ты знаешь про Вояджер?;19;;;
;Впереди битва. Что скажешь?;20;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
19;На Земле узнала. Точнее, с Земли. Крупный проект, все только об этом и говорят. *Сара отвечает как на духу, не отводя взгляд*;engineer_dialog;;;
;Впереди битва. Что скажешь?;20;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
20;А что сказать? Страшно. Вам страшно?;engineer_dialog;;;
;Да.;21;;;
;Не знаю.;21;;;
;Нет.;21;;;
21;Глупый у меня был вопрос, неважно…. Капитан…. Я хотела спросить. Вопрос очень личный.;engineer_dialog;;;
;О, конечно.;23;;;
;Если личный, то тогда не стоит.;22;;;
22;Да…. Тогда ладно.;engineer_dialog;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
23;Вы верите в Бога?;engineer_dialog;;;
;Эм…. Странный вопрос. Нет, я атеист.;24;;;
;Трудно ответить.;26;;;
;Да, верю.;27;;;
24;*Сара смотрит на тебя с легкой, пожалуй даже жалостливой улыбкой* И каково оно, кэп, жить первый и последний раз, а потом бац - и в черное ничего?;engineer_dialog;;;
;Ты так говоришь, будто бы все, что у человека есть - это смерть. Тогда как у него есть жизнь. И это главное. Это - то, что делает человека человеком.;25;;;
25;*улыбка Сары кривится* В ваших словах есть смысл. Я не думала об этом с такой точки зрения. Впрочем… это всего лишь ваше мнение.;engineer_dialog;;;
;Что читаешь?;12;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
26;Почему? Вы не уверены в себе? *улыбка Сары выглядит покровительственной*;engineer_dialog;;;
;Да. А если бы и верил - сомневался бы еще больше. Вера, как мне кажется, это не столько показатель твоей избранности, сколько гораздо большая ответственность. Мне в какой-то мере легче чем тебе.;25;;;
27;О…. Капитан…. Мне интересно. В те моменты, когда вам нужно сделать выбор. Какой-либо, любой. Как вы поступаете? Исходя из религиозных, или иных убеждений?;engineer_dialog;;;
;Я поступаю так, как велит мне разум. Не по причине неуважения, нет. Мы в таком мире живем.;28;;;
;Непростой вопрос. Я затрудняюсь на него ответить. Все зависит от самой ситуации.;29;;;
;Я действую исходя из религиозных убеждений. Все же, очень хорошо, когда есть во что верить.;30;;;
28;*Сара, похоже, немного грустит* Да. В таком мире мы живем…. У вас что-то еще, кэп?;engineer_dialog;;;
;Что читаешь?;12;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Ладно, на этом все, отбой.;98;;;
29;Какая-то слишком осторожная позиция, капитан. Нет, это хорошо, посередке быть лучше всего, но, порой, нужно иметь свое мнение.;engineer_dialog;;;
;Что читаешь?;12;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
30;Я могу с вами согласиться, но…. *кривится* Неважно. У вас что-то еще?;engineer_dialog;;;
;Что читаешь?;12;;;
;Доложи состояние подконтрольных тебе систем.;17;;;
;Ладно, на этом все, отбой.;99;crew.engineer<5;;
;Ладно, на этом все, отбой.;98;crew.engineer>4;;
98;О, кэп, постойте! *хитро улыбается* Давно уже это было… вы обещали мне ужин. Капитанский паек. *игриво проводит языком по верхней губе, сверкает глазами* Думаю, сейчас самое время напомнить.;engineer_dialog;;;
;Ох, черт. Как-то забылось. Думаю, затишье перед бурей, не самое лучшее время для этого. Посмотрим после.;101;;;
101;Ловлю на слове!;engineer_dialog;;;
;Горе мне, горе….;99;;;
31;*Гордон, к твоему удивлению, читает какую-то книгу, сидя при свечах* Что… а!! Капитан!! *поправляет очки* Простите. Внезапно так. Я не ожидал.;scientist_dialog;;;
;Что у тебя случилось? Что за… это все?;32;;;
;Доложи состояние подконтрольных тебе систем.;38;;;
;Впереди битва. Волнуешься?;39;;;
;Нет, ничего. Проверял связь, отбой.;99;;;
32;А… это… *улыбается* Просто так. Люблю читать при свечах.;scientist_dialog;;;
;Почему? Вы не уверены в себе? *улыбка Сары выглядит покровительственной*;33;;;
33;*свет свечей отражается в очках Гордона. Сам он выглядит вдохновленным* Это дает… ощущение…. Ощущение необычности. Чего-то нового…. *далее, он говорит с жаром* Капитан, а может нам и не надо воевать с зорсанами?;scientist_dialog;;;
;То есть, как это не надо? Они нападают, мы защищаемся. Выбора нет.;34;;;
34;Да… но…. *машет руками* Они же другие! И мы другие! Ведь мир - лучше! Они совсем, совсем новые…. Может с ними мы смогли бы…. Смогли повторить….;scientist_dialog;;;
;Ты о своем эксперименте? Третья фаза? Если его прекратили, значит на это были причины.;35;;;
;Гордон, не время для таких мыслей. Я тебя не осуждаю, но ты - подаешь пример. И что видят твои люди сейчас?;36;;;
;Понимаю и одобряю твое мнение, но…. Ничего не поделать. Быть может, когда все это кончится, мы и зорсаны будем сотрудничать.;37;;;
35;Были…. *во взгляде Гордона вековая тоска* Капитан…. А, вы не поймете…. Не хочу говорить на эту тему.;scientist_dialog;;;
;Доложи состояние подконтрольных тебе систем.;38;;;
;Впереди битва. Волнуешься?;39;;;
;Ладно. На этом все. Проверял связь, отбой.;99;;;
36;Да…. *Гордон нервно протирает очки рукавом халата* Да. Да. Да-да-да, точно. И все же…. Нет. Нет. Спасибо, капитан. У вас что-то еще?;scientist_dialog;;;
;Доложи состояние подконтрольных тебе систем.;38;;;
;Впереди битва. Волнуешься?;39;;;
;Ладно. На этом все. Проверял связь, отбой.;99;;;
37;Будем…. Третья фаза….*Гордон смотрит куда-то мимо камеры. Смотрит очень мечтательно. Из-за слабого свечного освещения, кажется, будто бы его глаза чем-то затянуты. Совершенно внезапно, он говорит* Ладно…. У вас что-то еще ко мне, капитан?;scientist_dialog;;;
;Доложи состояние подконтрольных тебе систем.;38;;;
;Впереди битва. Волнуешься?;39;;;
;Ладно. На этом все. Проверял связь, отбой.;99;;;
38;Все в порядке. Научный отдел на пониженном энергопотреблении. Все для фронта, все для победы, нет?;scientist_dialog;;;
;Что у тебя случилось? Что за… это все?;32;;;
;Впереди битва. Волнуешься?;39;;;
;Ладно. На этом все. Проверял связь, отбой.;99;;;
39;Не особо. *машет головой,и говорит на удивление спокойным голосом, резко отличным от своего обычного* От случайного попадания научный отдел прочно защищен. А если уж что-то сумеет к нам пробиться…. *пожимает плечами* Тут уже явно хлебнем все.;scientist_dialog;;;
;Ты так говоришь, словно тебя это все не волнует.;40;;;
40;В смысле? А что…. *запинается, краснеет* А что должно волновать?;scientist_dialog;;;
;Ну, хотя бы смерть. Весомая причина, как мне кажется.;41;;;
41;Смерть? А…. Ну да. *Гордон выглядит спокойным и молчит, ожидая твоих приказов*;scientist_dialog;;;
;Что у тебя случилось? Что за… это все?;32;;;
;Доложи состояние подконтрольных тебе систем.;38;;;
;Ладно. На этом все. Проверял связь, отбой.;99;;;
42;*в воздухе сразу же повисает легкое гудение. Тебя слышит весь корабль, от штурманского отсека и домашинного отделения. Нужно что-то говорить. Просто так отключиться - не выйдет*;;;;
;Экипаж. Говорит ваш капитан. Впереди у нас не самое легкое испытания. Короче. Я хотел бы к вам обратиться.;43;;;
;Я приветствую всех вас. Мне хотелось бы сказать пару слов.;44;;;
;Говорит капитан…. Нам предстоит нечто очень тяжелое. Другого момента поговорить с вами - уже не будет. А я не могу не говорить. Просто не могу.;45;;;
43;*твой голос слабо доносится из-за закрытой двери капитанской каюты. Несмотря на это, прозвучало как-то… по-боевому.*;;;;
;Трудно сказать, что нас ждет. Очень трудно. Война не жалеет никого. Даже нас, несмотря на то, что мы ее дети.  Но выбора нет. Велика Вселенная, а отступать некуда - позади Земля!;46;;;
44;*твой голос слабо доносится из-за закрытой двери капитанской каюты. Возможно именно из-за этого, твое вступление прозвучало очень нейтрально*;;;;
;Я избрал этот момент и это место для того, чтобы обсудить тему, по поводу которой мы все есть здесь и сейчас. Мы собираемся воевать. И собираюсь сказать за что.;46;;;
45;*твой голос слабо доносится из-за закрытой двери капитанской каюты. Звучит тихо, но твердо.*;;;;
;Я не хочу говорить о войне. Я не хочу говорить о битве. Я хочу говорить о…. Знаете…. Знаете, я расскажу вам кое-что. У меня есть мечта.;46;;;
46;*интересно, как твой экипаж отреагировал на такое? Неважно. Продолжай.*;;;;
;Пусть мы в новых условиях, и такие битвы для нас в новинку. Не надо бояться. Это всего лишь старая-добрая война. А война никогда не меняется.;47;;;
;Все очень просто. Мы воюем за мир. Нет, не за pax homana, а именно за мир. Мир - как будущее для нас. Мир - как будущее для Земли.;48;;;
;Я мечтаю о многом. И я не мечтаю о чем-то конкретном. Я мечтаю о целой Вселенной. Вселенной, где живут разные существа. Которые могут назвать друг друга равными.;49;;;
47;*если ты хотел дать своим людям боевой настрой - ты им его дал. Время заканчивать. Во всем нужно знать меру*;;;;
;Именно поэтому, я уверен. Я уверен в вас и в себе. Во всех, кто сегодня находится по одному с нами сторону баррикад. Мы - победим. И я приказываю вам разделить со мной эту уверенность.;50;;;
48;*правильно ли это, говорить о  будущем с теми, у кого его возможно и не будет? Неважно. Время заканчивать. Во всем нужно знать меру*;;;;
;И при всем при этом, я не сказал самое главное: мы будем воевать за мир и для них. Для тех, кто сегодня пойдет на нас с оружием и плохими намерениями. Кто-то когда-то сказал, что страшна не ненависть, а равнодушие. В каком-то смысле, это верная фраза.;50;;;
49;*хороший ли это выбор, говорить о мире перед лицом смертельной угрозы? Будет видно. Сейчас - время заканчивать. Во всем нужно знать меру*;;;;
;У меня есть эта мечта сегодня. И что бы не случилось - она будет со мной всегда. Мечта о том, что настанет момент, когда все мы, и люди, и клиски, борки, бродяги и даже зорсаны, все мы будем жить, и если не любить - то уважать друг друга. Пожалуй, это даже более лучший вариант.;50;;;
50;*ты заканчиваешь речь, и отключаешь связь. Доволен ли ты сказанным? И что гораздо более важно, довольны ли сказанным они?*;;;;
;….;99;;;
