;Давай не будем тянуть время. Скоро прилетят зорсаны. Что мне надо делать?;21;;
16;Нет. Но и хорошим наше положение дел назвать нельзя. *Мартан хватается за голову и снова впадает в свое немного сомнамбулическое состояние*;;;
;Тебе страшно?;3;;
;Вижу, ты себя конкретно запустил…;17;;
;Давай не будем тянуть время. Скоро прилетят зорсаны. Что мне надо делать?;21;;
17;Что поделаешь? *разводит руками* Вся ответственность лежит на мне. Работы очень много. Ночую прямо тут. В комнате отдыха, на диванчике.;;;
;Оу… И как к этому относится Нтанда?;18;;
18;Ее и сына я отправил в защищенный комплекс. Там безопаснее.;;;
;Нет, но ты же звонишь им, говоришь с ними?;19;;
19;*Мартан смотрит на тебя с непередаваемым выражением лица* Не до этого.;;;
;Не понимаю я тебя… Впрочем, еще бы. Я человек бессемейный.;20;;
20;Чертовски верно.;;;
;Тебе страшно?;3;;
;Было настолько много работы?;10;;
;Давай не будем тянуть время. Скоро прилетят зорсаны. Что мне надо делать?;21;;
21;Главное — не покидай систему. Мы совершенно не знаем, чего ждать. Поэтому вам нужно просто стоять в дозоре и быть наготове.;;;
;Как-то расплывчато все.;22;;
22;Иного предоставить не могу. Инструкции будешь получать по мере необходимости.;;;
;Я бы хотел изменить конфигурацию своего корабля, надеюсь на это еще есть время.;24;;
;Что с «Вояджером»? Кто из нас главный?;23;;
;В таком случае я отправляюсь.;-1;;
23;Никто. Сомневаюсь, что попытка войны в космосе по земным правилам приведет к чему-то хорошему.;;;
;В таком случае я отправляюсь.;-1;;
;Я бы хотел изменить конфигурацию своего корабля, надеюсь на это еще есть время.;24;;
24;Я тоже надеюсь. Наши инженеры будут работать круглосуточно и без выходных.;;;
;Отлично, тогда я отправляюсь на верфь.;-1;;1
