12;*The Rogue comes up to every one of his people and puts his hand on their foreheads. He whispers something while he does it. In a minute, he comes up to you, too. Rogue skin is soft, but it feels rougher than human skin.* The Essence of the Devourer is in the essences bound in Him. One of His Essences is making you capable of defending, and making that which is to be defended by you, and making that which is to be defended from. So it is, and when it is no more, it will be so again, and when that is no more, it will be so once more. Is it good or bad? It matters not. What matters is where you are going. Where are you going, human captain?;;;
;I'm going forward.;13;;
13;That is good, but if you only move forward, you miss what is on your left and right, above you and below you... or even behind you? Then why are you surprised that you have no free will? *What was the Rogue trying to say with that? He goes back to the Altar.*;;;
;…;16;;
14;*The Rogue comes up to every one of his people and puts his hand on their foreheads. He whispers something while he does it. In a minute, he comes up to you, too. Rogue skin is soft, but it feels rougher than human skin.* The Essence of the Devourer is in the essences bound in Him. One of his Essences is making you what you are, giving you what makes you human. Giving me what makes me myself. That matters not. Being someone is easy. What matters is where you are going. I know where I am going. But do you?;;;
;I don't know where I'm going.;15;;
15;Do you think that's the best way? A multitude of choices and moves? You are wrong. Without knowing your path, you will not get anywhere. Sometimes, we do need choices, even though they restrict us a little. *What was the Rogue trying to say with that? He goes back to the Altar.*;;;
;…;16;;
16;*You don't know what's going to happen next, but suddenly, the Rogue starts singing.* It truly is noble and just, respectable and proper to praise You, to sing of You, to bless You, to bow to You, to glorify You, to thank You. You. For You are.;;;
;*continue listening*;18;;
;*think about something else*;17;;
17;*You retreat into yourself and don't hear the chant at all. Time passes without you noticing.*;;;
;…;20;;
18; Atop the mountains of Harkatan, we begged Him… *Other Rogues join in.* Our souls suffered dreadfully...;;;
;*continue listening*;19;;
;*think about something else*;17;;
19;The fire lit us, it was the essence of sin. And I ate them, englightening you. My name is the Devourer. *The Rogues sing badly, but they try their best. However, only their leader sings the last line.* And I will devour everything, and I will become the essence of the essences. For I am. I. *He takes a deep sigh, and screams, but the scream is absolutely neutral, without a hint of emotion in his voice.* Am.;;;
;…;99;;
99;"*You realize the Altar was built for a reason. It begins to hum deeply. First it is quiet, but it is growing louder. It's hard to tell when exactly the ground starts shaking, but that too is growing stronger every second. That's not the full extent of the Altar's effect; soon, every Rogue falls to the ground. And you fall down after them. It's as if all your blood suddenly went to your head from the rest of your body. You hear booming sounds in your ears, your heart is throbbing loudly, there is a red film over your eyes. The rumble and the shaking of the ground won't stop. It feels as if old Moon has left its orbit and is flying straight to hell, rotating wildly. Rumble in your head. Rumble around you. Shaking above you. Shaking below you. Where is the sky and where is the ground? Tap tap tap goes the blood dripping from your nose. A little more and...*";;;
;I'm… going… to throw up…;98;;
98;*A moment before you do it stops. It started gradually, but it's over quickly. It's just, bam! and it's over. You're still lying down next to the Altar, shaken up. The Altar itself is steaming and hissing softly. The Sphere that the leader of the Rogues had installed on the top personally has melted and is now several misty stains.* My brothers... my brothers. Get up. *You spend a good forty minutes coming around. But when you do, you realize you've never felt better. It's as if breathing became easier. As if your eyes started seeing better. And the beats of your heart were... lighter.*;;;
;…;20;;
20;*Apparently, the prayer is coming to an end. The Rogue at the Altar, who seems to be feeling okay, takes a small package out of his pocket. He opens it and puts the contents on the Altar. They're small bits of something white. Apparently, it's food.* And let that be the essence of sin, and let the Essence of the Devourer be in us. *Every Rogue walks up, takes his bit, and eats it. Should you come up? Who knows what your reaction to alien food will be?*;;;
;*come up and eat your bit*;21;;
;*come up and take your bit, but don't eat it*;22;;
;Uhm… I can't eat this. I don't know how I'll react to it. You understand, it's alien food.;23;;
21;*It tastes like dry boiled chicken with no salt. The Rogue is looking at you in surprise, but approvingly.*;;;
;…;24;;
22;*The Rogue nods understandingly and smiles.*;;;
;…;24;;
23;Of course. It's obvious. Let this piece be.. *the Rogue smiles and throws the bit on the ground* here. You'll always know where the essence of your sins is. I think that's a good thing.;;;
;…;24;;
24;*That's it. The Rogues started dismantling the Altar, and their leader walks up to you.* Thank you for being with us, human captain.;;;
;Yeah, thank you too. It's been… uhmmm… interesting. But I'd better go now.;25;;
;What was it? This Altar, is… Is it safe?;26;;
25;Of course. *The Rogue crosses his arms again and bows.* Foorko. My name is Foorko. I don't know what I'm going to be later. But I'll always be a friend to the humans. *He turns around and walks to the Altar.*;;;
;*get back to your ship*;-1;;
26;It was transubstantiation of the essence of the Altar into the essence of the essences of the Devourer. Through suffering we, and He, reached relief and happiness. And then food became the essence of our sins.;;;
;It was… Whew. Okay. I have to go now.;25;;
