73;*the klisk quickly examines the information. About three minutes, in service. Clicks, expressing his emotions, are silent now, then - quick. He's under the impression* Oh! Oh... How did you... you! You're... you're so strange!  ;;;;
;Eh, sorry?;74;;;
74;You're awful. You're brave. A lot of deaths, such heroism... for what? For... for all these things... You're like borks, but you're not Borks... So terrible... it's so terrible on your planet! Everybody dies, dies! *he continues clicking, talking and galloping away*;;;;
;See now? ;75;;;
75;Yeah! Yes-yes-yes!! Certainly! *he stops clicking* But the Codex‰ I have to take advice! ;;;;
;Apparently, I'll have to wait.;76;;;
76;*It wasn't long until the video screen lights up. The klisk suddenly appears, distracting you from a little sandwich* The consultation is over, the Human commander. ;;;;
;What's the verdict?;77;;;
77;The Codex forbids giving information for no reason. We can't leave you and your planet alone. That's why... we are still offering a trade. Information about you for information about any race. I really want to help you, so I will also tell you about my race, about Klisks. I can't tell you more. The Codex.;;;;
;I have to say, it is rational. Yes, rational, for sure.;78;;;
78;In such case, commander, I give you the green light, you can dock now. Welcome to the station of klisks.;;;;
;Thank you. Docking. Over.;-1;;3;
71;And what about the second phrase?;;;;
;The war never changes. And I know who can tell you about it. *connect Henry, give him a command to join the private communication line with klisk*;79;;;
79;*It took some time. The klisk is shocked, as you can see it by his look* This... this is unbelievable. Such coldness, but such a... ;;;;
;Are you talking about my officer? Or is it about the military history of Earth? ;80;;;
80;Sure, about the military history. There are‰ a lot of wars. So identical and so different people‰;;;;
;I doubt it will make the situation better if you continue to stand your ground and defend your absurd decision.;81;;;
81;Our decision isn't absurd. You just don't understand us, yet now we understand you better. And that's how we see the way out... You will be given the coordinates of capital planets, and you can get information about their races under the same conditions. However, now we understand the situation on Earth better. You really need help. That's why the coordinates of a new planet are ready for sending. It is just a step away from Earth and it is suitable for future colonization. Though, its fauna will be against it... but that's not a problem for such a brave race like yours. ;;;;
;I'm pleasantly surprised you understand the problems of my planet. It's not ideal, but it's better than none.;82;;;
82;Dock then.;;;;
;All correct. Starting to dock. Over.;-4;;4;
