9;*The chair is hard, made from some kind of polymers. As soon as you sit down on it, the office changes again: a small holographic projector slides out of the ceiling, gets to work immediately and fills the office with holograms. Furniture, some decorations... the most surprising is the window hologram through which you can see outer space, holographic too. The lights get a little dimmer and now the office is only lit up by the hologram's ghostly blue light.* Hello, human captain. *The voice is still coming from nowhere.* I'm glad to finally meet you.;;;
;I thought the rogue Ambassador was Mr Firshe, the one I met at the session.;10;;0
;Where are you?;11;;0
;It's very unusual here. Not in a good way, excuse me for being so direct.;13;;0
;What's with those Rogues? Why are they all chained to the wall by those cables?;14;;0
;You wanted to see me.;15;;0
7;The embassy is me, human captain… Do you want to continue our conversation standing up?;;;
;*sit down*;9;;0
;Why is it empty in here?;8;;0
8;Everything you need is right here, in the ceiling, the floor, the walls... But I understand. The Rogue embassy is unusual even by the standards of the Rogues themselves. However, you better take a seat.;;;
;*sit down*;9;;0
;Excuse me, where are you?;7;;0
10;He really is the ambassador. *His voice gets softer, as if the person it belongs to was smiling.* The ambassador of the ambassador, so to speak. He represents me in times where personal presence is needed.;;;
;And where are you?;11;;0
;It's very unusual here. Not in a good way, excuse me for being so direct.;13;;0
;What's with those Rogues? Why are they all chained to the wall by those cables?;14;;0
;You wanted to see me.;15;;0
11;Like I said, the embassy is me, human captain. The embassy is one big augmentation I have, or rather, judging from the scale, I'm one small augmentation the embassy has. I see through the cameras. I keep the order with the guards. I talk to the visitors through the consultants. And myself... *Smirk.* I am a brain somewhere inside the Unity.;;;
;Brain?;12;;0
13;Yeah. I insisted the embassy was like this. It keeps the visitors from staying too long.;;;
;I thought the rogue Ambassador was Mr Firshe, the one I met at the session.;10;;0
;Where are you?;11;;0
;What's with those Rogues? Why are they all chained to the wall by those cables?;14;;0
;You wanted to see me.;15;;0
14;So I can function through them. Don't worry, when their shift ends, they become themselves again. *Smirk.* And also the cables come out of the walls. Or there would be no point in having guards, would there?;;;
;I thought the rogue Ambassador was Mr Firshe, the one I met at the session.;10;;0
;Where are you?;11;;0
;It's very unusual here. Not in a good way, excuse me for being so direct.;13;;0
;You wanted to see me.;15;;0
15;Yes. I did. We do have something to talk about… The Devourer. We know he came to your system. Do you know what that means?;;;
;Are you hinting that our system is doomed?;16;;0
12;Exactly. Did you want to ask something else?;;;
;I thought the rogue Ambassador was Mr Firshe, the one I met at the session.;10;;0
;Where are you?;11;;0
;It's very unusual here. Not in a good way, excuse me for being so direct.;13;;0
;What's with those Rogues? Why are they all chained to the wall by those cables?;14;;0
;You wanted to see me.;15;;0
16;*His voice sounds as if the speaker were nodding.* You don't agree?;;;
;We're trying to do something.;17;;0
17;And have you had any success?;;;
;I suppose we have.;20;;0
;Surely we can do it.;19;;0
;I think you're having a laugh at us.;18;;0
20;Of course, I belive you. Nonetheless, even if you're close to finding a solution, we still have things to discuss.;;;
;Well, then?;21;;0
19;You're honest. Great. So we can speak frankly.;;;
;Well, then?;21;;0
18;No. Of course not. I've forgotten what that meant… Nonetheless, I see what you are trying to say.;;;
;Well, then?;21;;0
21;Let us do away with illusions, human captain. Trying to find a way to destroy the Devourer you will not achieve anything. You cannot do it. *The holographic projector paints a picture of a dead Sun.* And even if you did it, my entire people would be forced to declare a holy war on you. After all, you will have destroyed the central object of our faith... *And now, right in front of you is a picture of Earth surrounded by many ships.*;;;
;If we destroy it… Are you threatening us?;22;;0
;You have a strange object of worship. A giant spaceship that destroys star systems…;23;;0
;I suppose you've called me to offer an alternate solution?;24;;0
22;No. It is what would happen, and it is very unpleasant for me to talk about it. *You can hear genuine regret in his voice.*;;;
;You have a strange object of worship. A giant spaceship that destroys star systems…;23;;0
;I suppose you've called me to offer an alternate solution?;24;;0
23;Not an object of worship. The central object of our faith. The Devourer and his Essence. Unfortunately, it would take too much time and effort to explain the dogmata of our religion, but you can always try to find something out at our Mothership.;;;
;If we destroy it… Are you threatening us?;22;;0
;I suppose you've called me to offer an alternate solution?;24;;0
24;Precisely. A little detour into history, human captain. The Klisks. Before they went into space, there were several cults prospering among them based on an idea similar to the Code of Commerce. Of course, they didn't differ much between themselves, and that's why they were easily merged by the Klisks... in essence, their faith didn't change. However, there were the cults.;;;
;*continue listening*;25;;0
25;*The voice continues.* Borks. Many militaristic faiths. By now the Borks have left the concept of religion as such, but nonetheless, we can follow the evolution of their religious views.;;;
;I suppose you're going to talk about the Zorsan.;26;;0
26;Again, several cults, lots of sects. Now the leading religion for the Zorsan is a monotheistic one, according to which all Zorsan are a chosen people created to prosper and rule the Universe.;;;
;Hm. That actually reminds me of something… anyway. What about the Rogues?;27;;0
27;And now, the interesting part, human captain. Our history is recorded from the moment of settling aboard the Mothership. *A miniature model of the Rogues' Mothership appears in front of you.* We spent thousands of years living in it, at first considering it our world, then venturing outside... All that time, we believed in the Devourer.;;;
;I don't quite understand. How could you consider the Mothership the only place with life if you reached it with spaceships?;28;;0
;Wait a minute. You believed in the Devourer before you knew it existed?;29;;0
;Go on?;30;;0
28;And moreover, we continued building it. *You can hear agreement in his voice.* Nonetheless, we considered the Mothership the only place fit for life, thinking of the rest of space as empty and barren. The Rogues spent too much time flying in their spaceships from wherever they came from. Several generations changed. There were wars and uprisings aboard. We forgot so much.;;;
;Wait a minute. You believed in the Devourer before you knew it existed?;29;;0
;Go on?;30;;0
29;"Yes. And even the early descriptions of the Devourer are worrying. They're too accurate. Too close to how it really is. Of course you could say that maybe our ancestors, when on their way to the Mothership, ran into the Devourer in some system on the way. But no. According to our data, even at that point their religion was centered on the Devourer as we know it now. So... Believing isn't the right word here. You can believe in something whose existence isn't proven. You can't ""believe"" in a definite fact. We knew the Devourer existed.";;;
;I don't quite understand. How could you consider the Mothership the only place with life if you reached it with spaceships?;28;;0
;Go on?;30;;0
30;You can't destroy the Devourer, I told you already. But... Maybe... *There's uncertainty in his voice. You wonder if he really feels it or speaks that way on purpose to sound more lifelike.* Human captain, with your determination and talent for finding adventure, maybe you could understand the real Essence of the Devourer, find the place he came from, or even those who made him? It would certainly help save your planet.;;;
;…and shed some light on the origin of Rogues.;31;;0
31;Precisely. I'm ready to provide you with all the necessary information, you won't have to begin your quest from scratch.;;;
;So you have some leads? Why don't you follow them yourselves?;32;;0
;Even if I wanted to refuse, my responsibility before my planet wouldn't let me. What do I have to know?;33;;0
32;The political climate doesn't allow me to have conflicts with the fundamentalists for whom such research is a direct insult to their religious sensibilities. We need an outsider.;;;
;Even if I wanted to refuse, my responsibility before my planet wouldn't let me. What do I have to know?;33;;0
33;We haven't been able to find out much about the Devourer except that he was made by the Builders, a powerful civilization that lived in this part of the Universe a short time before us. Not short enough for us to meet them, but enough to leave a lot behind. Sometimes we'll find the artifacts of their civilization on this planet or that. Sometimes, the ruins of their cities. Studying everything that's left behind allows us to say for certain that the Builders are not extinct. The Builders left for some other place. The entire people migrated... somewhere, leaving the Devourer here for some reason.;;;
;The Builders? I think I've heard of them.;34;;0
;Artifacts?;35;;0
;Ruins?;36;;0
;Let's not focus on the details. Where exactly do I start?;37;;0
34;Everyone has. Especially the Zorsan, since they found most of the ancient artifcats on their planet.;;;
;Artifacts?;35;;0
;Ruins?;36;;0
;Let's not focus on the details. Where exactly do I start?;37;;0
35;Usually they only had cultural or historical value, but sometimes we managed to find unusual mechanisms or even weapons... Of course, it's all hopelessly obsolete by now, but there are still those who use it for their ships. Mostly it's Bork pirate captains. They think that Builder weapons bring them good luck.;;;
;The Builders? I think I've heard of them.;34;;0
;Ruins?;36;;0
;Let's not focus on the details. Where exactly do I start?;37;;0
36;They're very rare and they can be different. Sometimes it's remnants of ancient cities. Sometimes it's some kind of military structure... some of them still had functioning defense systems, human captain. *Concern.* Be careful.;;;
;The Builders? I think I've heard of them.;34;;0
;Artifacts?;35;;0
;Ruins?;36;;0
;Let's not focus on the details. Where exactly do I start?;37;;0
37;I'll transfer the coordinates of four objects to your ship. It's the best preserved ruins of Builder cities, their locations were secret until now. You are going to study them and then you might realize what you have to do next.;;;
;What if I don't?;38;;0
38;*Dry, no emotion in his voice.* Lack of luck or lack of commitment, which is better?;;;
;I see. Okay, transfer your coordinates.;39;;0
39;I'm glad we've reached an agreement. And remember, human captain: don't forget we need the data! Data about what the Devourer is and what his connection to us is! *Silence. Then the ambassador's voice adds.* The best part of any deal is its conditions being met.;;;
;I hope we both remember that. Goodbye, Ambassador.;-1;;0
