36;Капитан, это вы! *секретарша, заметив тебя ещё на входе, встаёт с места и подходит ближе. Некоторые из инопланетян, ожидающих на сидячих местах, недовольны. Какой-то борк глухо рычит, но этим и ограничивается. Секретарь продолжает.* Я передам господину Комскому, что вы пришли! *И она передаёт, связываясь с ним через небольшой переговорный предмет, прикреплённый к её виску. Какая-то агументация или тонкий технический прибор?* Посол занят, капитан... вам придётся немножечко подождать. *Секретарша улыбается и тупит взгляд, оглаживая короткие, по-военному остриженные волосы.*;interior_dialog;;;
;Ничего, я подожду.;37;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
37;*И ты ждёшь. Через двадцать минут, показавшихся вечностью, из кабинета Комского выходит какой-то бродяга, но на приём секретарша приглашает пройти того самого борка, не тебя. Тот снова взрыкивает, теперь уже довольно, и проходит к послу. Дверь за ним закрывается.*;interior_dialog;;;
;*ждать дальше*;38;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
38;*Борк вышел достаточно быстро. Секретарша приглашает ещё одного бродягу, который позвякивает металлическими проводками, исходящими из его грудной клетки, при ходьбе.*;interior_dialog;;;
;*ждать дальше. Осмотреться вокруг.*;39;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
39;*Космос красив и бесконечен, но слишком долго смотреть на него в окно - ей богу надоедает. А может быть ты просто не в настроении?.. Ещё какой-то борк проходит к послу. Не ты.*;interior_dialog;;;
;*ждать дальше. Осмотреться вокруг.*;41;;;
;Слушайте, я жду уже довольно долго.;40;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
40;И вы хотите, чтобы ради вас посол отменил все запланированные встречи? Эти существа тоже ждут, и ждут давно. *Секретарша пытается успокаивающе улыбаться.* Успокойтесь, капитан? не так уж и долго осталось.;interior_dialog;;;
;*ждать дальше. Осмотреться вокруг.*;41;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
41;*И почему бы им не поставить сюда какие-нибудь? информационные экраны? Или стенды с буклетами? Насколько же скучно!*;interior_dialog;;;
;*скучать дальше, думая о том, сколько времени прошло*;42;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
42;*Тебе правда интересно? Чуть меньше часа.*;interior_dialog;;;
;*Говорить с самим собой - это, между прочим, признак сумасшествия.*;43;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
43;*Кто бы говорил!*;interior_dialog;;;
;*Нет, ты! Мечтают ли ждущие своей очереди герои Земли о возможности пропустить ожидание? Было бы очень неплохо.*;44;;;
;Передайте Джозефу, что я хотел нанести визит вежливости. Меня зовут дела и времени, чтобы ждать, я не имею.;0;;;
44;*Соломон Гранди в понедельник родился, во вторник же...* Капитан! Капитан! *Что? Над тобой стоит секретарша посла.* Вы, похоже, задремали. Причём с открытыми глазами. Я и не знала, что так вообще можно?;interior_dialog;;;
;Ох. Я и сам не знал. Так что, я могу идти к послу?;45;;;
45;Конечно, капитан. Он уже ждёт вас.;interior_dialog;;;
;*к послу*;46;;;
46;*Джозеф сидит, расстегнув рубашку и сняв галстук, держа в руке стакан толстого стекла с чем-то тёмным и жидким внутри.* Капитан! Рад вас видеть! *Он приветливо наклоняет стакан в твою сторону.* У меня тут что-то типа местного скотч-виски. Более вязкая и горькая вещь, но в остальном ничем не отличается. Вам налить?;earth_diplomat_dialog;;;
;Благодарю, да.;47;;;
;Лучше не надо.;47;;;
47;Хорошо? *Джозеф немного отпивает из своего стакана и отставляет его в сторону на стол.* Что же, капитан, мне очень интересно зачем вы пришли, но сперва? как там Земля? Аврора? Всё ли в порядке? Знаете, я скучаю?;earth_diplomat_dialog;;;
;*можно было бы что-то сказать, но посол, похоже, не закончил*;48;;;
48;Знаете, действительно скучаю. Я всегда считал себя хладнокровным человеком, но сейчас? никогда не думал, что почувствую это. *Джозеф обводит рукой пространство своего кабинета.* Эти фиолетово-зелёные тона, раньше я и не замечал насколько же они земные. Земные... *Произнеся это с пиететом и мечтательно, посол снова отпивает из стакана.* Чувствую себя здесь как дома...;earth_diplomat_dialog;;;
;Вроде бы всё в порядке. Воюем.;49;;;
;Всё как обычно. Небольшие проблемы с колонией, но в остальном?;50;;;
;Опустошитель по-прежнему на своём месте, хотя Солнце ещё светит, так что? ;51;;;
;А что тут у вас происходит?;52;;;
;Приятно видеть вас в настроении для разговора, Джозеф, но давайте сразу к делам. Я спешу.;53;;;
49;Да. Удивительное дело, капитан, но зорсане далеко не так сильны, как казалось? удивительное дело, почему же их прошлые конфликты с остальными народами почти всегда заканчивались для них, агрессоров, положительно? Если уж мы, не самая развитая цивилизация, можем давать им определённый отпор... Но давайте не будем об этом, уж поверьте - меньше всего на свете мне сейчас хочется опять говорить о делах. Давайте хотя бы немного отложим. Что ещё интересного происходило?;earth_diplomat_dialog;;;
;Всё как обычно. Небольшие проблемы с колонией, но в остальном?;50;;;
;Опустошитель по-прежнему на своём месте, хотя Солнце ещё светит, так что? ;51;;;
;А что тут у вас происходит?;52;;;
;Приятно видеть вас в настроении для разговора, Джозеф, но давайте сразу к делам. Я спешу.;53;;;
50;Мне известно. Что поделаешь, людям не нравится, что Земля вытягивает из них все соки. Впрочем, Земля без этого не может - всё-таки мы воюем! *Джозеф хмыкает.* Всё очень сложно, капитан людей. Было бы гораздо проще, если бы они понимали нас, а мы понимали их. Если бы они могли немножко потерпеть, если бы мы могли не так беспринципно их использовать... Ладно. Не будем. Расскажите что-нибудь ещё!;earth_diplomat_dialog;;;
;Вроде бы всё в порядке. Воюем.;49;;;
;Опустошитель по-прежнему на своём месте, хотя Солнце ещё светит, так что? ;51;;;
;А что тут у вас происходит?;52;;;
;Приятно видеть вас в настроении для разговора, Джозеф, но давайте сразу к делам. Я спешу.;53;;;
51;*Джозеф вздыхает и пьёт из стакана.* Было бы очень глупо вот так вот встретить закат своей цивилизации, да? Прилетела какая-то космическая гробина и уничтожила Солнце. Хотя? кто знает, может быть даже без Солнца люди смогут выжить? Может и так. Мы очень живучи... впрочем, я слышал, что посол бродяг дал вам кое-какую информацию об Опустошителе. Может быть это к чему-то вас приведёт... Что ещё интересного, капитан?;earth_diplomat_dialog;;;
;Вроде бы всё в порядке. Воюем.;49;;;
;Всё как обычно. Небольшие проблемы с колонией, но в остальном?;50;;;
;Опустошитель по-прежнему на своём месте, хотя Солнце ещё светит, так что? ;51;;;
;А что тут у вас происходит?;52;;;
;Приятно видеть вас в настроении для разговора, Джозеф, но давайте сразу к делам. Я спешу.;53;;;
52;Может вам так и не кажется, но ничего. В основном инопланетяне запрашивают у меня разрешения на торговлю с Землей. Интересных посетителей не так уж и много, хотя? вы наверняка видели того бродягу, со странными имплантами. Металлические провода из грудной клетки. Представьте себе - это один из видных адептов религии Пожирателя, который хочет открыть на Земле его церковь! Ужас какой! *Джозеф смеётся.* Я с трудом отговорил его от этого. Мне кажется, он придёт ко мне снова через некоторое время... *Джозеф отпивает из стакана и делает жест, предлагающий продолжать говорить.*;earth_diplomat_dialog;;;
;Вроде бы всё в порядке. Воюем.;49;;;
;Всё как обычно. Небольшие проблемы с колонией, но в остальном?;50;;;
;Опустошитель по-прежнему на своём месте, хотя Солнце ещё светит, так что? ;51;;;
;Приятно видеть вас в настроении для разговора, Джозеф, но давайте сразу к делам. Я спешу.;53;;;
53;Да-да? *Вздохнув, Джозеф ещё сильнее откадывается на спинку своего стула.* По какому поводу вы пришли, капитан?;earth_diplomat_dialog;;;
;Не знаю, известно вам или нет, но мы планируем наступать на зорсан?;54;reject && !war1_explore.intelligence_get;;
;Не знаю, известно вам или нет, но мы планируем наступать на зорсан...;54;!reject && war1_explore.intelligence_get;;
;Мы планируем наступать на зорсан и некоторая информация о них лишней бы не была? Как вы думаете, можно ли сделать с этим что-нибудь здесь, в Единстве?;58;!reject && !war1_explore.intelligence_get;;
54;Да, известно. Вам следовало бы сперва зайти ко мне, капитан. *Джозеф укоризненно качает головой.* Но, раз уж вы пришли? вы чего-то добились?;earth_diplomat_dialog;;;
;Послы хотели денег. Слишком много. Я не располагаю такими средствами. ;55;reject;;
;Я добыл данные иным путём? кое-что с зорсанскими повстанцами. Слышали о таких?;56;war1_explore.intelligence_get;;
55;Тогда не стоило и идти. Вы могли бы сначала зайти ко мне, капитан людей. Раз уж с этим ничего не удалось - вам нужно скорее пытаться добыть данные иными путями. У вас же есть запасной план?;earth_diplomat_dialog;;;
;Конечно есть. Что же, приятно было пообщаться, Джордж. *покинуть посольство*;0;;;
56;Повстанцы?! *Глаза у Джозефа лезут на лоб.* Вы? сотрудничаете с ними?;earth_diplomat_dialog;;;
;А что не так?;57;;;
57;Я знаю о существовании этой группировки? не так уж и давно я о них узнал, конечно, но те данные, которые лежат на виду? *Джозеф качает головой.* Трудно что-то сказать, капитан. Просто будьте осторожнее, сотрудничая с ними. Мне кажется, что дело тут пахнет чем-то нехорошим, пусть даже и только потому что за этими повстанцами активно охотится Зорсанская Имперская Служба Безопасности... *Помолчав, Джозеф говорит уже иным тоном.* Что же, раз данные у вас есть - вам нужно скорее доставить их на Землю!;earth_diplomat_dialog;;;
;Да, вы правы. Что же, в таком случае до встречи, Джозеф. *покинуть посольство*;0;;;
58;Вы прибыли в правильное место, капитан. Конечно, к зорсанам можете и не соваться, но с остальными послами можете попробовать пообщаться? Хотя, сразу могу сказать, что денег потребуется много.  Это Единство, капитан людей, почти всегда тут всё решают именно деньги.;earth_diplomat_dialog;;;
;Что же, спасибо за совет, Джозеф. Буду иметь это в виду, когда соберусь к послам. Думаю,мне пора идти. *покинуть посольство*;0;;;
