12;"""Да. Мы просто кататься туда и сюда, и всё хорошо и всё ладно.""";;;;
;"""Но как же так? Разве можно жить просто… катаясь туда и сюда!""";13;;;
13;"""Почему? Мы живём. Всё нормально и хорошо.""";;;;
;"""Я не отрицаю. Но ведь вы, если тебя послушать, не развиваетесь.""";14;;;
14;"""А зачем? Мы просто…""";;;;
;"""Не заканчивай, я понял: кататься туда и сюда.";15;;;
15;"""Да!""";;;;
;"""А кто вами управляет? Есть же у вас лидер?""";3;;;
;"""То есть, просто так и живёте? Катаясь туда и сюда, и… ничего больше? Как дикие звери?""";6;;;
;"""Я не понял, а есть ли у вас дома, города… хоть какая-то цивилизация?""";9;;;
;"""Вы не возделываете землю, не добываете полезных ископаемых, не живёте племенами. Мне очень трудно это осмыслить.""";12;;;
;"""Понятно. Давай поговорим о другом.""";999;;;
16;"""А что сказать? Я - это я. И всё.""";;;;
;"""Так что ты такое? Как вы себя называете? К примеру, мой народ называет себя людьми.""";17;;;
;"""Хорошо. Ты - это ты. У тебя есть семья?""";19;;;
;"""В предыдущем разговоре ты сказал, что вы размножаетесь делением. Я тебя правильно понял?""";26;;;
;"""Понятно. Давай поговорим о другом.""";999;;;
17;"*Долгое время ответа нет, но спустя пару секунд он всё-таки появляется. Сперва слово появляется без перевода, но затем переводчик справляется.*""Людьми."" *Переводчик выводит справку: каждое самоназвание любого народа можно перевести, как ""люди"".* ""А ты - chelovek. Я понимать.""";;;;
;"""Кхм. Понятно. В таком случае я буду называть вас камнями.""";18;;;
18;"""Chelovek и kamni. Мне нравится!""";;;;
;"""Так что ты такое? Как вы себя называете? К примеру, мой народ называет себя людьми.""";17;;;
;"""Хорошо. Ты - это ты. У тебя есть семья?""";19;;;
;"""В предыдущем разговоре ты сказал, что вы размножаетесь делением. Я тебя правильно понял?""";26;;;
;"""Понятно. Давай поговорим о другом.""";999;;;
19;"""Что такое семья?""";;;;
;"""Эм… это можно назвать доброльным союзом двух существ, созданным с целью совместного проживания, воспитания детей, из-за любви.""";20;;;
20;"""Что такое ""дети""?""";;;;
;"""Малые существа твоего вида. Ты же знаешь, что такое вид?""";21;;;
21;"""Знать. Но я быть маленький, и не быть дети. Я быть я. Потом я стать больше, как другие, и всё ещё быть я. Но неважно. Я понимать, маленькие таракашки не такие, как большие. А что такое любовь?""";;;;
;"""Ох. Это сложно объяснить. Глубокая привязанность к кому или чему либо.""";22;;;
22;"""Хм. Я привязан с этим."" *Очевидно, камень говорит про научный терминал.* ""У нас любовь?""";;;;
;"""Нет, ты меня не так понял. Если бы ты испытывал к терминалу нежные чувства, это была бы любовь. А так вы просто связаны.""";23;;;
23;"""Нежные чувства?""";;;;
;"""Чёрт, как сложно… не спрашивай про слово ""чёрт"". Нежные чувства… ох, пусть будет так - это сильная привязанность, тяга к кому-либо. Когда ты испытываешь это, то ты счастлив.""";24;;;
24;"""Что такое счастье?""";;;;
;"""Так, ладно. Заканчиваем."" Надо попросить Гордона разобраться, я не справляюсь!";25;;;
25;*Камень ждёт.*;;;;
;"""Так что ты такое? Как вы себя называете? К примеру, мой народ называет себя людьми.""";17;;;
;"""Хорошо. Ты - это ты. У тебя есть семья?""";19;;;
;"""В предыдущем разговоре ты сказал, что вы размножаетесь делением. Я тебя правильно понял?""";26;;;
;"""Понятно. Давай поговорим о другом.""";999;;;
26;"""Что? Да. Кто-то делиться и получаться два разных. Один - он, другой - не он.""";;;;
;"""А как это происходит?""";27;;;
27;"""Просто крр-р-рак! И всё.""";;;;
;"""Странно, но я очень ясно всё это себе  представил… кхм… ладно. Давай закончим.""";25;;;
28;"Да, знать. Что такое?""";;;;
;"""Так какая она, твоя планета? Расскажи мне о ней.""";29;;;
;"""Как называется твоя планета?""";31;;;
;"""Кроме вас на планете живут только те самые таракашки?";33;;;
;"""Понятно. Давай поговорим о другом.""";999;;;
29;"""Большая. Кто укатиться далеко, тот не вернуться. Есть высокая земля, есть нормальная земля, есть низкая земля.""";;;;
;"""Я тебя понял. Это всё? Ты больше ничего не знаешь?""";30;;;
30;"""Я никогда не катиться далеко. Да. Зачем? Не знать.""";;;;
;"""Хорошо… Есть ещё кое-что.""";28;;;
31;"""Что? Никак. Зачем? А как называться твоя?""";;;;
;"""Мы называем её Землёй.""";32;;;
32;"""Земля?"" *непереведённые бессвязные символы. Смех?* ""Правда, Земля?  Странное название!""";;;;
;"""Уж лучше, чем вообще никакое.""";28;;;
33;"""Да. Маленькие. Хрустят, когда кататься по ним. Никого больше нет.""";;;;
;"""Странная экосистема.""";34;;;
34;"""Под землёй кто-то ещё. Они не выкатываться на поверхность. Не хотят - их дело.""";;;;
;"""И больше никого? Понятно. Я спрошу тебя о другом.""";28;;;
35;"""Я… устать… но это было хорошо. Я… кажется понимать вас. Чуть-чуть.""";;;;
;"""Наверное, это хорошо.""";36;;;
36;"""Да, точно… хорошо…"" *Экран темнеет. Новых строчек не появляется. Камень уснул.*";;;;
;…;-1;;1;
