10;*And it really is very unusual. On one of the screens of the terminal, the biggest one, there's an incoherent mess of light and various colors. The more self-colored ones glisten weakly and outline the walls and the floor with a sort of film. Diverse vibrant flashes represent lab equipment. Spots, much duller but also much bigger, move around and pulse. You can make out bulges one of them has, they look like... hey! They're arms and legs!*;;;
;Why are we the dull spots?;11;;
;Weird. Such vibrant colors.;14;;
;Radiation? Wait. We're in space that has its own radiation, on a spaceship that has its own… isn't the rock supposed to feel a bit... umm... a bit uncomfortable?;15;;
;This is all good and well, but can I talk to it?;17;;
11;We're living beings, we reflect its radiation. *One of the Klisks explains this while looking extremely important, but not arrogantly.* Because of that it sees us as dull silhouettes that cannot be analyzed fully. However! *The Klisk adjusts and changes something, more colors appear on the screen.* If we crank up the equipment's sensitivity, we can see that if it wants to, that creature can even see our own radiation!;;;
;Ahem. Our aura or something?;12;;
12;Aura? *The Klisk doesn't understand.*;;;
;Nevermind. I understand you.;13;;
13;*The Klisks don't pay you much attention and are having a lively conversation among themselves.*;;;
;Why are we the dull spots?;11;;
;Weird. Such vibrant colors.;14;;
;Radiation? Wait. We're in space that has its own radiation, on a spaceship that has its own… isn't the rock supposed to feel a bit... umm... a bit uncomfortable?;15;;
;This is all good and well, but can I talk to it?;17;;
14;For your eyes only, human captain. The creature you've delivered perceives it all as literally its body parts... we'll never understand it.;;;
;Hey, speak for yourselves.;13;;
;I guess you're right. It doesn't make sense for me.;13;;
15;*The Klisks nod in agreement.* Yes. We think that this is what explains the incident that happened onboard your ship. Having found itself among so many objects radiating electromagnetic waves, your alien simply lost it and became hysterical. Or it was sleeping and tumbling about.;;;
;Seriously?;16;;
16;*The Klisks click in irresistible silly laughter.*;;;
;Yeah, laugh, you.;13;;
17;*The operator of the terminal answers obligingly.* We'll try to do something, human captain. You'll be able to talk and it'll even understand you... but you're too different, too unlike each other. You'll have to be very careful with your words, since at the least it might misinterpret you, at most, attack you.;;;
;Got it. So what do I do?;18;;
18;*The Klisk hands you a keyboard. It has the Klisk alphabet on it, and it's very similar to its Earthside counterparts, it's pretty easy to make sense of.* Talk. You enter the text, send the text. The equipment does the rest.;;;
;"""Hello.""";19;;
;"""Greetings, creature!""";32;;
;"""Hey, wake up!""";28;;
19;"*The rock vibrates noticeably. The images on the screen get a bit duller. In the small text output window, an incoherent mess of symbols appears. However, there are three words you can make out: ""Who?"", ""Many."", ""Weird.""*";;;
;"""Peace. Don't be afraid.""";20;;
;"""You're in space, the human and Klisk peoples greet you. Who are you?""";22;;
;"""I don't understand.""";23;;
;"""Living beings. Like you.""";24;;
20;"""Afraid? Afraid? Afraid? Afraid? Afraid?"" *Another string of random symbols.* ""What?""";;;
;"""We won't hurt you.""";21;;
21;"""Hurt? Hurt? Hurt? Hurt? Hurt? Hurt?"" *There are fewer random symbols now, the word that has been translated already is now translated differently.* ""What is that?"" *Symbols, symbols again.* ""Who?"", ""Many,"" ""Weird.""";;;
;"""Peace. Don't be afraid.""";20;;
;"""You're in space, the human and Klisk peoples greet you. Who are you?""";22;;
;"""I don't understand.""";23;;
;"""Living beings. Like you.""";24;;
22;"*The rock shivers. The text output window is filled with many pages of disjointed letters and numbers. The Klisk operating the terminal clicks politely.* Speak simpler, human captain, it simply can't understand you. *On the screen, you can see the words that have already been there: ""Who?"", ""Many,"" ""Weird.""*";;;
;"""Peace. Don't be afraid.""";20;;
;"""You're in space, the human and Klisk peoples greet you. Who are you?""";22;;
;"""I don't understand.""";23;;
;"""Living beings. Like you.""";24;;
23;"""Who? Many. Weird. Who? Many. Weird. Who? Many. Weird. Understand.""";;;
;"""Peace. Don't be afraid.""";20;;
;"""You're in space, the human and Klisk peoples greet you. Who are you?""";22;;
;"""I don't understand.""";23;;
;"""Living beings. Like you.""";24;;
24;"""Lightdark. Lightdark. Lightdark"".";;;
;"""We're like that. You aren't.""";25;;
;"""Different.""";26;;
;"""We're a different form of life.""";25;;
25;*There is no coherent answer. Obviously, the rock didn't understand you.*;;;
;So what do I do?;22;;
26;"""Bugs.""";;;
;"""Bugs?""";27;;
27;"""Lightdark, small. Them. Lightdark, big. You. Bugs, too."" *Another big block of untranslated symbols, but much smaller than before. At the end, a question.* ""Where?""";;;
;"""Very high.""";38;;
;"""Space.""";36;;
;"""Sky.""";37;;
28;*The rock raps on the metal floor, shakes from side to side. The Klisks jump back, but it doesn't go farther than a few scratches on the floor. There is no answer.*;;;
;"""Hello.""";19;;
;"""Greetings, creature!""";32;;
;"""I repeat, wake up!""";29;;
29;"*The rock moves again, but this time the distance is more impressive. There is interference on the screen. There still is no answer.""";;;
;"""Hello.""";19;;
;"""Greetings, creature!""";32;;
;"""Wake up already!""";30;;
30;*The rock rotates around itself and... bam! The science terminal is shut off. It smells strongly of burnt plastic. The rock rotates again and begins moving towards you. It looks like even if it woke up, it's not in a good mood. You should run.*;;;
;*Run!*;31;;
31;*It didn't end too well, although there were no casualties. No one was let into the lab after that, but even standing behind the heavy door you could hear the rock roll around and crush delciate equipment to bits. And whereas at the Aurora you managed to calm it down somehow, the Klisks had to open the lab hatches and the stone got sucked out into space. That's how it was over. The only thing there is to add is that the Klisks didn't ask you to cover the damage, but didn't refund what you already paid either.*;;;
;…;-1;;2
32;*Aaand… there is no answer. Simply none.*;;;
;"""Hello.""";19;;
;"""Greetings, creature!""";33;;
;"""Hey, wake up!""";28;;
33;*No answer again.*;;;
;"""Hello.""";19;;
;"""Greetings, creature!""";34;;
;"""Hey, wake up!""";28;;
34;*Nope. The rock won't answer.*;;;
;"""Hello.""";19;;
;"""Greetings, creature!""";35;;
;"""Hey, wake up!""";28;;
35;Human captain! *The terminal operator clicks nervously.* Stop, please.;;;
;"God, okay, okay… ""Hello.""";19;;
;"It's always like that! ""Hey, wake up!""";28;;
36;"""What?""";;;
;"""Very high.""";38;;
;"""Sky.""";37;;
37;"""No. No. Not him.""";;;
;"""Very high.""";38;;
38;"""Very high... Very high. Above rollers. Above emptiness with bugs. Higher... Very high."" *There are very few untranslated symbols now, just a couple of lines. One of the Klisks walks up to the terminal and states softly."" Look, human captain: this creature's alpha rhythms have changed a lot. It's tired and sleeping.";;;
;But we haven't talked about anything!;39;;
39;You wouldn't have anyway. You can't have full-fledged conversations with all creatures right away. You have to get to know it first, it has to get to know you and, of course, the translator has to adapt to the difference in your perceptions. You've set the course for the adaptation, and now the creature will understand you better. But it's still nowhere near normal communication.;;;
;And how long do I have to wait?;41;;
41;*The Klisk clicks ironically.* Not wait, human captain. It's work, hard work! You're going to have to teach this creature practically by yourself, slowly getting to more and more complex subject matters. It only depends on you how long it takes.;;;
;Looks like I'm going to have to be a teacher. Deliver this thing to the Aurora, and be careful.;43;;
43;We'hope you can handle it, human captain. The task that awaits you is not easy.;;;
;I got that already. Let's… where is my shuttle docked?;-1;;1
