16;I don't know whether our cooperation will be productive, but you know how to keep secrets. Congratulations.;;;
;What, was it all a prank?;17;;
17;Kahha! *Eroloa drinks from the glass again. He crawls away to pour some more and comes back.* Let's give it a more serious name: a battle test. You passed it. According to the Code, Captain, I cannot decline your proposal. The Code says that he who proposes friendship wins twice. And he who accepts it, thrice.;;;
;It's good. I'm glad we can cooperate.;11;;
18;Of course it is… *Eroloa smiles encouragingly.* I'm ready to listen to you.;;;
;I think… I'm not going to rush it. What exactly do you need?;98;;
;….;19;;
19;*The Klisk listens to your disconnected tale, sometimes coughing or watering his throat. Is five minutes a long time? And what if it's filled with information?* I understand you, human captain. I don't think it's going to be something grand... but cooperation with you does make sense.;;;
;Is this a yes?;20;;
20;Of course. You have to be proud of having done it all by yourself.;;;
;I'm proud. I'm glad that we'll be cooperating.;11;;
21;You'll get it.;;;
;….;22;;
22;*And you do. In just a few minutes, the Aurora sends over the package of information that Eroloa needs. You shudder to imagine how much data it contains. Eroloa glances over it, only reading the most important parts, but even that takes forty minutes, during which you burrow a small hole in the chair with your ass.* Hm... Kahha! Yeah... Well, then. *Eroloa smiles, exceptionally happy with himself.* Cooperation definitely makes sense. We'll do great things together. Especially if people like you represent Earth.;;;
;Are you making fun of me or is that a yes?;23;;
23;Nonsense! You have to be proud of yourself! You've gotten impressive… Kahha! Results!;;;
;In that case, I'm glad that we'll be cooperating from now on.;11;;
24;Yes. No. Yes. I told you to find one! What? I can't hear- *With a surprising grace for someone his size, Eroloa turns around and looks at you. He shouts into the receiver.* Call back in... Kahha! Ten minutes. *He puts the receiver back.* Human captain, I have a proposition for you.;;;
;I'm listening.;25;;
25;*Eroloa takes a sip from the glass.* We have a little problem. A small trading fleet that was supposed to take off an hour ago is unguarded. *He frowns.* The stupid escort Bork got into a fight on the way here, and ended up in the atmosphere of some planet while on a super-heavy cruiser... The cruiser and the Bork are no more.;;;
;You want me to escort the fleet? The Aurora is no super-heavy cruiser, Mr Eroloa.;26;;
26;It doesn't matter. The chances of an attack are very small. Do you agree? You could say no… Kahha! I'm not obliging you.;;;
;I'm very busy with other things, Mr Eroloa. I have to decline your proposition.;27;;
;No, of course not. I'll help you.;35;;
27;Oh, of course. Who am I to make you do it? *Eroloa makes a call.* Find it yourselves. Yes. *He hangs up.* I think we're done, human captain. Was there anything else? Don't hesitate to ask.;;;
;No, we've discussed everything we had to discuss. It's time for me to go.;-1;;
;Yeah, there is something. Recently, a trade bot has come to my planet's orbit, and it's ruining all of our communications. I found out that it was owned by the Hakazar Company. I don't know who else I can talk to. Can you help me?;28;klisk_trader_drone.communicated;
;There is something very important. The Zorsan are going to attack my planet. It won't happen today or tomorrow, we have almost two years... but still. We are at completely different stages of development. My planet needs help, or we will lose.;31;zorsan.war_preparations;
28;Oh. Too bad… Kahha! Too bad… I cannot help you. *You can see great pain in Eroloa's face.* I am an official employee of the Vortangu Company. I am not allowed to meddle with Hakazar affairs.;;;
;So what do I do?;29;;
29;You know what? *Eroloa waves his hand.* I'll try to help you. It won't be easy, but… *he smiles* Come see me in a month.;;;
;Oh, of course. Thank you.;30;;
30;Was there anything else?;;;
;There is something very important. The Zorsan are going to attack my planet. It won't happen today or tomorrow, we have almost two years... but still. We are at completely different stages of development. My planet needs help, or we will lose.;31;zorsan.war_preparations;
;No, we've discussed everything we had to discuss. It's time for me to go.;-1;;
31;*Eroloa thinks for a while. He empties his glass in one swig and coughs for a long time.*;;;
;…;32;;
32;*He is still coughing.*;;;
;Do you need any help?;33;;
33;*He shakes his head no and coughs.* No. I'm not talking about helping me… Kahha! Although I'll say no to that, too. We cannot help you, human captain. I'm sorry.;;;
;But we really need something. After they're done with us, the Zorsan might go to you next.;34;;
;That's too bad. In that case, I'm leaving you.;-1;;
34;*Eroloa smiles.* They won't. Captain, don't waste my time.;;;
;That's too bad. In that case, I'm leaving you.;-1;;
35;That is wonderful. In that case... excuse me... *Eroloa turns towards the phone again.* Gentlemen, I've found you a guard. Not, he's smart. Not a Bork. No, not a Rogue. Human. Kahha! From Earth. Kahha! I don't care. The Code says... *He gets a fervent speech in response. He waits patiently.* Your proposition is accepted, but we don't have a choice. Wait for the new guard. Thank you.;;;
;What is the actual mission? Just escort the trade fleet?;36;;
36;Exactly. Just escort the trade fleet there and back. It's an easy job. Kahha!;;;
;If it's so easy, why do you need me?;37;;
37;The fleet has to be guarded.;;;
;Right. So… where do I go now?;38;;
38;Your escort will take you there. Kahha! I'm glad that you've decided to help us.;;;
;….;-1;;1
