16;He studies science, but his job is Executive Human Resources Manager. Nothing specific, just working with employees.;;;
;You don't miss it? What about your friends and acquaintances?;17;;0
;But you're going to have to stay at the colony for a long time. Maybe even forever.;18;;0
;I see. I hope you like it on a different planet.;19;;0
17;We had none. And that's a bad thing. *She nods and looks a bit sad.* I'm an adult, I can live with that. But what about Jodie, living with no real friends? However, even that has its upsides, as I can see now. I can't believe I'm saying these things right now.;;;
;You kept moving? What was your husband's job?;16;;0
;But you're going to have to stay at the colony for a long time. Maybe even forever.;18;;0
;I see. I hope you like it on a different planet.;19;;0
18;That's actually for the best. We can finally settle down in one place. Jodie is going to find some friends, and... traveling to another planet is an exciting adventure for a child, isn't it? And as to myself, same for me... I'll get used to it. I said that already.;;;
;You kept moving? What was your husband's job?;16;;0
;You don't miss it? What about your friends and acquaintances?;17;;0
;I see. I hope you like it on a different planet.;19;;0
19;Yeah, I hope so, too. Thank you, Captain.;;;
;How's the flight going for you? Is everything all right?;4;;0
;How do you like the Aurora 2?;8;;0
;Your daughter really does play the guitar well. But the tune didn't sound like kid music to me.;20;;0
;Good talking to you. I hope you enjoy the flight. Enjoy your break, ma'am.;21;;0
22;Likewise, Captain. *Smiling once again, the woman ends the video call.*;;;
;Right. I forgot to ask her name for some reasonЕ;-1;;0
7;Oh, I get it. Something like the UN, right? I think that's a good thing. It's going to be interesting seeing it, Captain.;;;
;How do you like the Aurora 2?;8;;0
;Do you miss Earth?;15;;0
;Your daughter really does play the guitar well. But the tune didn't sound like kid music to me.;20;;0
;Right. I hope you enjoy the flight. Enjoy your break, ma'am.;21;;0
12;*She bites her lip lightly and nods.* Okay. Thank you for the warning.;;;
;How's the flight going for you? Is everything all right?;4;;0
;Do you miss Earth?;15;;0
;Your daughter really does play the guitar well. But the tune didn't sound like kid music to me.;20;;0
;Right. I hope you enjoy the flight. Enjoy your break, ma'am.;21;;0
13;Phew! *She sighs with relief.* Such a load off my mind! After all, I have my daughter with me, and I haven't seen my husband in so long... it'd be very... not getting to see him in the end... Ahem. Sorry. *The woman rubs her eye with her fist.*;;;
;How's the flight going for you? Is everything all right?;4;;0
;Do you miss Earth?;15;;0
;Your daughter really does play the guitar well. But the tune didn't sound like kid music to me.;20;;0
;Right. I hope you enjoy the flight. Enjoy your break, ma'am.;21;;0
14;*Her eyes are wide open in shock, but she's still speaking quietly, apparently unwilling to disturb her daughter.* Captain, what are you saying? I know you're a hero, but you... you've got people here! How can you be so reckless?! *The woman shakes her head and crosses her arms over her chest.*;;;
;How's the flight going for you? Is everything all right?;4;;0
;Do you miss Earth?;15;;0
;Your daughter really does play the guitar well. But the tune didn't sound like kid music to me.;20;;0
;Good talking to you. I hope you enjoy the flight. Enjoy your break, ma'am.;19;;0
